id,commentText,Labels
UgyTQ6OBQf3Lq9fisBF4AaABAg,I made chole listening to your recipe ... They taste amazing 😋 Thanks for Recipe 😊,5
UgyV8VGErEb9NQXpYvl4AaABAg,Very nice recipe. ..I also tried at home 👌👌👌,2
Ugz6F-wK04TiGbmL6sN4AaABAg,aapki chole ki receipe maine try ki..... bahot tasty the,2
UgzFWlQ9muV-L3kiiuF4AaABAg,Very tasty chole mam😋😋,2
UgxYefW6KJf146gbZj54AaABAg,Madam chole masala ke bina ye nai banega kya?,7
UgwIdN-8qfHg_l_Wmtp4AaABAg,Yummy mam,2
Ugz3L9006nIun_1Czdt4AaABAg,aaj morning me mene ye cholle bnae He me bta nhi sakti kitni jyada yummy bni He mere hubby ne double khae ye sbzi.. thanku so much this lovely cholle recipe,5
UgyeLEaUtarEjPdMxqV4AaABAg,Wowww mam delecius...😋😋😋😋,5
UgwVB5MdfrXuwQ-U8BJ4AaABAg,Thanks you so much for your recipe...,1
Ugx6WvN_ovGELol8tZZ4AaABAg,Very delicious,2
Ugw4oZioHyQBoTcHeKp4AaABAg,Thankyou thankyou thankyou thankyou thankyou,1
UgytrltmJQThgx3g8DF4AaABAg,Ma'am yeh recipe bahut tasty hai..... Muh mein paani aa raha hai...,2
UgwX3EVe4qye6GqjF014AaABAg,Good,3
UgzOPnaUEVfrzDxGWvh4AaABAg,What is tbsp and tsp,7
UgyuAHTSyMEbtyBv1UZ4AaABAg,tasty sis rotti&channa yummy i  like north indian food,2
UgwHg405LdNvoQ2lmgB4AaABAg,Sonu,6
UgxIsdoyZS9fdqsXTIx4AaABAg,Adrak lesun ka paiste Khan gya???🤣🤣,7
Ugy6DPxBB7zJC2BCQl94AaABAg,good,3
Ugw6KOiql1U_w8Hgv3t4AaABAg,Maam i don't have chhola masala now wat should i do ?,7
UgyHFRWD4Ljj0K-ibD94AaABAg,"I cooked mam,its become tasty,thnks",5
Ugy8oHXKeBpwQbWNz-p4AaABAg,Very testy recipe😋,2
UgyjKDu0KKbWU3Olx2J4AaABAg,"Thanks ,mam will cook now n tell u how it was bye mam",1
UgyEo3oMp21u4UB8tg14AaABAg,Well explained chole. 👍👍👍,4
UgxJCBo6aHzyVRY4rrV4AaABAg,Nice video,3
UgxHLCMTDp3VCsVXW2l4AaABAg,Mine turned out bitter :( why??,7
UgzeGRQ4RmOkBHLNIm54AaABAg,I hv a question... Kya hm onion ka paste naa banaye to chalegaa naa,7
UgzUXIAmEvvkAnanHtx4AaABAg,Black chana le skte h mem ??,7
UgzywSbFqsmqILmO91t4AaABAg,apka baby bohut cute hai didi,6
Ugxmq2ETreLAPUXuPyR4AaABAg,Very good di 🤤,3
Ugy0C9UNJo6HGNns_AJ4AaABAg,itne tasty chole mam,2
Ugy2kwdJAocoodOJ8KF4AaABAg,Mam thx to share this recipe coz its easy and perfect,5
Ugz3xp0WMVTspnNgD_14AaABAg,Nice,3
UgyrybusR8qIV5W4Ayx4AaABAg,Kal Mai bhi bhaugi chole masala😋😋,6
Ugx1NlzMhkVnvYYoxPh4AaABAg,very teasty mam,2
Ugxn376p-CB1JKt6kkR4AaABAg,I fallowing ur  recepiece bt this video I enjoyed bcz of ur son,6
UgwIYRXVWjSqQCrsqPR4AaABAg,Ur son is soooooo cute 😊,6
UgwcyT1BapdQsO9Gb6Z4AaABAg,Awesome..,3
UgzlcebL35UB2fCp2pR4AaABAg,Soooooo tastyy 🤗🤗,2
UgzQ0wt7lPZEsfLUiuZ4AaABAg,Super,3
Ugz5EVkKKSVWCpbb-oJ4AaABAg,I'm trying it today.....I see what the experience would be...,6
UgzzNeylTlEXvxL6BFF4AaABAg,Apka baby bht cute h kabita ji,6
Ugxocs2fkMocgWnsHgx4AaABAg,I am going to make it tomorrow. Hope it will turn out delicious.,6
Ugx40NOnN9kk7JtE7tZ4AaABAg,So nice...... Thanks,5
UgxE1xMEg7EM7ZGK0AF4AaABAg,Kya aapne chhole boil nhi kiye?,7
UgxvrPCww-lhbpHtg8F4AaABAg,Nice,3
UgxpMdlvSbfbHLpm3Gt4AaABAg,Anyone in 2018 September?,6
UgyU8Lpw1OPwlCx3Ftx4AaABAg,I tried this recipe of Chole. It was very tasty.. Thank you so much..,5
Ugzk_XHaxvX93YVymZN4AaABAg,Thank you so much for the wonderful recipe....I tried and it tasted very 😋...also very easy to make...,5
UgzsTqzHvZfkyl6EaoV4AaABAg,Very nice recepi,2
UgwAW2Li7wS0s24IUfR4AaABAg,This was the best chana me and my family ever ate!..... thank you so much for such a wonderful recipe!😘😋,5
UgyF9YFOY1CuppxqFPd4AaABAg,Ymmy,2
UgwSx4j7BtjDn9FrG9B4AaABAg,Very nice,3
UgyfnNHwqDlF3SzP3PJ4AaABAg,Nice recipe  sister,2
Ugw14c7dkYuroRPAIO54AaABAg,Mam  apne  salt  nhi  dala  Hai,6
UgwrsVgTL4_8m7x50zh4AaABAg,Your son is a gem!,6
UgzKRhN3fF_XhBt5bqB4AaABAg,"I usually boil chole for 30-45 minutes in pressure cooker, otherwise they are hard",6
UgxC98JYkvMt-ud_m4Z4AaABAg,So tasty recipe,2
UgwpYtMrvO4Dkm8jtXp4AaABAg,It was a great recipe .....,2
Ugx6CNkHQuIaCgSTzZ54AaABAg,Nic,3
Ugybqv6zRxMwG6EuFRh4AaABAg,It tastes ultimate 😍😍,2
Ugy1bAQnomE7iKxKVQp4AaABAg,Hai di good morning. This recipe is so tasty and spicy. First time main banaya. Bahat acha laga. Ghar PE mere husband Ko jyada pasand Aya. Thanks di for ur lovely recipe 👌💖👌.ur the best as well as Have a nice day di.Bye... love u💞🌹🙏,5
UgyUd5kORdTdL0jUqu14AaABAg,Apaka bachha same to same looking like you... lovely and naughty baby,6
Ugx8CIxHqCh3GW97t454AaABAg,Nice,3
UgwDEbeFCvyT7P7JC6h4AaABAg,I made this dish very tasty,2
Ugwft4J2_xEBDMFUPz14AaABAg,Wow 😮,2
UgwtRM5MIzgAfAEE4fx4AaABAg,Hie Kabita ji......thank you so much....,1
UgzHxmo4sxv-R4hzISh4AaABAg,tasty chole recipe☺👌 thanks🙏,2
Ugwg9Qv9uCnEXbCXYKJ4AaABAg,mem thank you sab ko bahut pasand aai 😙☺☺☺☺,1
UgwoXo3XynHuaNnCijF4AaABAg,"Thank U Kavita Mam Mai Allahabad Se hu....
Maine Aapki Video se sab Kuch banana Sikh Gya hu........😍😍",1
UgxC1CH1CcfCrYFVW0N4AaABAg,Nicely explained!,4
UgwbCtDR17rsW-SDaMp4AaABAg,very yummy,2
UgzRBgRT71YAWXwVF0J4AaABAg,Ufff hats off to u mam and the women who cooks with patience �,4
UgwLT-YswGh9Uy0Ce894AaABAg,I tired it today....its awesum thnk u dr,5
UgzbpwMwy1GpIvC_awp4AaABAg,"Hi Kavita, would ask you if you do not have chole masala then what we can add?",7
UgznAHQ7zfEYrn9v4m94AaABAg,Your child is naughty,6
UgzS_CPvEUFdSbYmdvp4AaABAg,Thank you so much,1
UgyXNlWabECP6EYyT-J4AaABAg,I don't have chole masala,6
Ugyh-LLLM-A8N7NvIiN4AaABAg,thank you kabithaji for your recepie,1
Ugz891oVgTz2IdDlxgp4AaABAg,"Tried this today, glad it turned out well. Thank you ma'am!",1
UgwrXN1oPMN6yLimUgR4AaABAg,I have non-citi cooker .how many minutes I can cook?,7
UgwslKdJSCVhikQyGK54AaABAg,Nice recipe mam,2
Ugy24YZBY_4ebvuYjGx4AaABAg,ye to maine bahut baar bana ya hai madam thanx,1
Ugy-RVvnQCFhHe75G754AaABAg,u r fantastic maam..😊😊,4
UgyOqQy7m7SFUMhfWVR4AaABAg,Nice work.,4
Ugx_JgAvt7AVhYTRGJ54AaABAg,Kabita you did not use the tomato paste,6
Ugyf65ti3E73PIexHN54AaABAg,"Hi Kavita, Thank You for this recipe. Using your recipe made the chole come out very well!!",1
UgxGpdWB0Z3IW78kl0V4AaABAg,Nice,3
Ugzi3A530tzZTYwhdZl4AaABAg,tnx for this recipe,1
UgzvZLZMn2CJgCkFmet4AaABAg,Ur recipe is perfect!!!! I tried it out yesterday and it was delicious!!! Thank you so much mam for sharing such mouth watering recipe!!!😍,5
Ugxfce6GMGEW4o-Ach54AaABAg,Can we use ginger garlic paste? Instead of garlic cloves and ginger?,7
UgwsXuzKMUA96ENolnN4AaABAg,Nice,3
Ugz2hucOsCnSa9u6wAR4AaABAg,Very nice chole recipe kabita ji..,2
Ugwx6cxH0HmUGlDzMCt4AaABAg,Can we add a small amount of sugar?,7
UgzBlGrzraxBPg3uvWB4AaABAg,Very tasty recepi....mam maine v banaya h...thnx,5
UgzvrQrgafW-Qq4jvVB4AaABAg,Nice didi bahut testi bana hai,5
UgxChZ9jUhCUoXHK4PJ4AaABAg,You are very cute .Your recepie is very good and i just pray to god that you will be a famous cooker of india,4
UgxPFjgATm2AfYcXXeV4AaABAg,Iam going to try this today evening 😋,6
Ugwzl-q0eQju41Z-ifl4AaABAg,Thanks a lot Ma'am 🙏,1
Ugx7LSmyNoriJjhgufR4AaABAg,So good mem,3
UgwF8U0chCuh_yxMb-Z4AaABAg,Madam mein chhole banati hu tab wo jaldi galtr Kyu nai.kuch tips bataye,7
UgxCqZe-WscALxapiA14AaABAg,Mam plz fan se baat krti h live bta de ek baar reply kr ke plz mam phir dobara main ye comment main nhi bolungi,6
UgyomRwJbUeKo2Tli1d4AaABAg,Apke peeche apka son h kya mam so cute,6
UgymjaEk3q4yKgGluTl4AaABAg,Nice cooking method,4
UgyWrfQe-v6aDa-Elkd4AaABAg,"Really yeh dish bahut easy h.
Thanks mam",5
UgymEvRVlV1jk_zTRdB4AaABAg,Wow,3
Ugwpo3DnMJIwmxKRiEp4AaABAg,"Thank you, turned out well.",1
UgzffjrnGn0hYH_1Jjl4AaABAg,Your son is naught,6
UgwZ0QiD4GMVBgxCK0h4AaABAg,santosh,6
UgylKO4zD2a3WaTFHop4AaABAg,maim apka video mai sbse jada dekhti hu.. apke bnane ka trik bht psand h,4
UgyYnHiIGtBPg35DCX14AaABAg,Thanks kabita mam.. ,4
Ugx7apdEP2l-k0ydFOR4AaABAg,mem maine aaj bnaya tha sach mein bhut achha bna tha mujhe khana bnana nhi aata mem bt apki recipe ne hume sikha diya apko jitna thanku bolu kam hai mem thanku. .......so muchhh thanku,1
UgxIsCq-ZJrdJ-Wqs2N4AaABAg,you are my favrate mem,4
Ugw8z8HX8KxTytZELRd4AaABAg,Awesome recipe :) Tried it n liked it,2
UgwkvLmRgYKAibACp3R4AaABAg,nice recipe,2
Ugy7BFviLFn0alW5wIJ4AaABAg,Thanx  l am going to cook first time.,1
Ugy4fKdFtXi3w80s6E94AaABAg,"Superb recipe mam 
Thanks for this grt chhola recipe.😍😍",5
UgzWARx8vGOfY1LHxD54AaABAg,Thanks,1
Ugx-bG8ZadEmU4h39C54AaABAg,Wow mouth watering recipe...Can we use pavbaji masala powder instead of chole one,7
UgxzbiaZ2fMjGcDZBg94AaABAg,how many grams chole is needed for 1 serving and also quantity of water,7
UgzPot0A_5rDAQbftTJ4AaABAg,Thank you so much.. My husband is Indian and I didn't know how to cook.. I have learned a lot of because of you.. :D,1
UgyJen9rbzUmFttVSxN4AaABAg,Thanks...so yummy😋,5
Ugz023Tax_JnFMZHy9J4AaABAg,Thanks,1
Ugw2k1yCau1ViZFUeyF4AaABAg,Super,3
Ugw0fzc-Z1_-5TjOuK94AaABAg,me aj try krungi,6
Ugz78-G06aEWJqNFhkZ4AaABAg,Kya mast ladka h re baba,6
UgyB8gCwUkOTFXHM4op4AaABAg,Lov u kavita g,6
Ugxy22MbalrkuQGkFnJ4AaABAg,Chola masala na ho to,7
UgxZB2tCR-C04_fln554AaABAg,Maam degi mirch aur kashmiri mirch me kya difference  hai . Color ke liye kon.sa use karw,7
UgyjbW49BMblfkdwwIJ4AaABAg,thanks. 😊,1
Ugw8kVUpXwi5HBaTFDR4AaABAg,super,3
UgyKTYaZuqEFFiYL8ch4AaABAg,Thanks mam,1
Ugyb8jo58inizAGuZ5l4AaABAg,Nice,3
UgyHW_kviVBwDG36VvR4AaABAg,Nice recipe👌👌👌👌👌👌,2
UgzGomtGf4mDzH4Oar94AaABAg,thank u.. Try karti hu mai. 😊,1
Ugx8nMGmpId2JUhLOFp4AaABAg,mam mere chole ka size chota hi rhta h aisa kyu,7
Ugxnc2eZ8hu8GgCIjy94AaABAg,mam i m a student n don't have grinder to mix onions.. can i do smthng else.??,7
UgwaW1nRb6sFH1g657h4AaABAg,Wow,3
UgyOQnwEP79qkmbNbBZ4AaABAg,humme kitna cup paani dalna hai agar chole already boiled krke rakhe hoo toh and kitne whisles?,7
UgyOvCfJa_gNCS_Gr4B4AaABAg,Good and healthy recipe 👌,2
Ugy0t8Rln9Hiz2sx42J4AaABAg,Hii kabita ji me apki sari recipe ko follow krti hu....lakin jb me chole bnati hu to usme tamatar ka kachaa teast rh jata hai....use door krne k lia me kya kru,7
Ugxxov32GJg0VTCZW-14AaABAg,nice,3
UgwSUKIiJfJitWsSLZR4AaABAg,Your recipie was sooo good nd tasty❤❤❤❤❤,2
Ugzjsn7f1F-nRGtjODZ4AaABAg,Your son so sweet,6
UgyT4Ey78zMusSNZO0l4AaABAg,Aunty Charan sparsh,6
Ugzk8IWdL7HA6ZQLl814AaABAg,Ur the best kavita di,4
UgwdbRWqYlrI-plAsZV4AaABAg,Agr chola masala na ho to?,7
Ugyz6CTsdQ_qe35OIF54AaABAg,Didi isme hum cream use kar sakte hai plz reply,7
UgzG79BF5jbuXMU7Lhd4AaABAg,hii mam maine ye recipe banai sab ko acha laga thank u 😙,1
Ugx3sAxfKCWYPR5gkTh4AaABAg,Superb,3
UgwDADX2kgdvwqetrXB4AaABAg,"what does ""cook it for 5 whistles"" mean?",7
UgyxKllCdzKVM6J4b6N4AaABAg,Mam agar chole masal a nhi h to,7
UgzLKdKcfFotOXRa-td4AaABAg,"Nice man, it's to testy",5
Ugx29OUfSyD0Hmd6VgR4AaABAg,Nice,3
UgwwIeCOKg7_pP58IUx4AaABAg,Your recipes are always best and tasty 😋😋,4
Ugww-3yvqpEvhQ6sjZB4AaABAg,Very nice mam,3
UgxcYPOen_zwORH5PYV4AaABAg,Kabita ji chole masala nahi hai to kya karna hai??,7
UgxVuM1moe-Rhx30sMF4AaABAg,thank u for ur help,1
UgzzdogfzN4b878ZLRR4AaABAg,your son is so cute,6
UgxblliM9w_uyGuwj6l4AaABAg,it is very tasty  and easy,2
UgwX8UOFxPy_JnrDBZB4AaABAg,I will try mam,6
Ugy5xxI4H5Mjt9ms0814AaABAg,Very nice,3
UgzESu5jePJ9XWxk4UF4AaABAg,Nice recipe,2
UgxaNpaArh1Em1eYZ3V4AaABAg,very yummilicious recepie thank you so much mam ☺️,5
UgwsLn1-BJdS1_IVHLd4AaABAg,Awsome recipe..tried it..awsome taste..,5
UgzuTJvq3NaE-0HSFwx4AaABAg,I memorized this recipe by watching it in a loop... tomorrow I have to prepare for lunch😊,6
UgwjGN8CTVuMN0PUeNh4AaABAg,Aap bahut achhe tarike se explain karthe hai. I really like it. Bahut badiya,4
Ugz6kHzdHTLYra_G4pt4AaABAg,Wow,3
UgyhUquV4uP2UNFDS1V4AaABAg,He looks just like you,6
UgzRCj5DyVuL3TxdAN54AaABAg,Looking so tasty 😋😋😋,2
Ugzg3dMYBhj1Tz9FyEB4AaABAg,As usual good hats off to u😋,4
Ugxpvkf52Th1jFV9fal4AaABAg,Nice ,3
UgwK1iZjc1dNKVsTkbJ4AaABAg,Nice,3
Ugy0nrZYieKTmPCtlvt4AaABAg,Your son is funny....... 😀😀😀😂,6
UgzLfr2Mh1-SfLTlFJZ4AaABAg,Wow choole my fav. Dish ❤❤😋😋 yummy...,2
UgxhwgV_iNbb6cOAkFd4AaABAg,"Mam thanks for this chole masala recipe.......
And 1 like for ur son also😀",1
Ugz49tkYjCHcJ42Bnml4AaABAg,Thank you mam for this recipe. Love you,1
Ugw4Q3dt-etc3KJ3JXt4AaABAg,Kya hm pyz Ko Bina paste kie daal skte h??,7
Ugxr0DOeTGWNGEGcQC54AaABAg,Nice. Mam,3
UgzvxKwO_S_c8jJQ_sF4AaABAg,💙💙💙 l liked this lm from eygept,6
Ugw0YGxZYvt8qEXSBgx4AaABAg,"Your son just alike u, so cute",6
UgxliAZia7iqL5qstNR4AaABAg,Chole respy with Spiderman mam bat mere pass Spiderman nahi hai..😂😂😂...love it chane,6
Ugzra_wG9SaPCQ6yBMJ4AaABAg,Cute kid ma'am,6
Ugz-HrPxCNhb1EfAmdN4AaABAg,Hi how many people can we serve with this recipe,7
UgyfdYgHgQXrB4p6o4p4AaABAg,Supar,3
Ugzv4L2yuzkHvd_jPiN4AaABAg,Thank you so much kabita di aaj mai chhole bhature bnayi hu bahut ache bani thanks a lot 😘😘😘,1
Ugx_-SwFAsodHJrlDl54AaABAg,"Kabita ji aapke saaree Videos 👌👌👌👌👌👌
🙏🙏👌👌🙏🙏",6
Ugxu6hG_PYgOAtln8K54AaABAg,Main choole me chat masala dala jata hai ya nhi,7
Ugw7hK7USnPq7vWIgl54AaABAg,Aapne to mujhe cook karna sikha diya thanku so so much mam😘,1
UgyH_NtjCWMS-qVnZqR4AaABAg,omg I tried to do it and i’m in love,6
UgwVJYpN5phkXXiXdSx4AaABAg,Lakin muze garam masala ni pasd hi to kyi karo,7
Ugw_G_HSQ1kXHw0OhYh4AaABAg,Wow,3
UgyDd-3H50mE8uDjkrR4AaABAg,good recepi,2
Ugy14L_X7OYSGL8c3Bl4AaABAg,Video with ur son is good,3
UgxR-Kjzn9s14_m5VH54AaABAg,Son is naughty,6
UgwIed2bEFepMhRBNn94AaABAg,Chole bhigona jaruri hai kya.....bena bhegoyea direct cooker mea paka saktea hai kya,7
Ugwx8rA17YzWF7ze5Px4AaABAg,Nice rcp,2
Ugy6kZUhBZYE77ncvK14AaABAg,Wow 👌,3
UgyaQedWMSt0gPUw5-V4AaABAg,superb taste,2
UgzDg_vIUKOjhgbcQmZ4AaABAg,hello ye Display piece kitney mein kharida,6
UgyrGvqQHsGtAK_r5IZ4AaABAg,awesome...,3
UgxLoyYOd95LaQd7Wyl4AaABAg,Mai kl bnaungi,6
UgxfuirgPD0oGmjUMdh4AaABAg,How much serving?,7
Ugz9XcJ93RqyhkHIliN4AaABAg,Super thanku,5
Ugzi_81F9qvZK0mZBqB4AaABAg,Nice,3
UgzAmizThLZg7RkE7th4AaABAg,Which brand chola masala is best ???,7
UgxK18rJmwFd9Cq-kKh4AaABAg,Nice recipe,2
UgyUFHATMVM-FIL_u4d4AaABAg,awesome got it tastey thanku,5
UgwNZJHOfiqCIVDf2Td4AaABAg,Recipe ka to pta nhi but your son is so sweet...give my hugs to him,6
Ugx-icXz68tvPsHBV9B4AaABAg,Can i add curd..???,7
Ugyx4Zy1AmwXgmXxRMx4AaABAg,tasty and yea me,2
UgwWrE_RA0CAo9UDRcB4AaABAg,Thank You kabitaji,1
Ugyp7w5HJRza9zEAPNF4AaABAg,good,3
Ugy0XeLWbulcBS_L8G54AaABAg,Mam today i will try your chole bless me,6
UgxP9hUfde5pbShKFoN4AaABAg,Mam I tried this recipe today it comes out very tasty.,2
Ugz6hJbx61gyGb0u3v14AaABAg,Thankyou kabita ji...,1
UgyK6tk1PgZASmc5xf54AaABAg,Hello,6
UgxScKWGYwK6OtBffWh4AaABAg,Agr cholay masala na ho tu ???,7
UgwtXZPvHe0yYeb24Xt4AaABAg,Very nice,3
Ugzmzzj0Pz_aZ0zImQR4AaABAg,Thank u so much Kabita mam..,1
UgyclQubdOmefRgM4n54AaABAg,Agr hm chahe to ready masale m boil chole b daal skte h kya,7
Ugxzw2pKbfMKER2fmZN4AaABAg,waoo,3
UgxdhmhGPE6hPNJYn1x4AaABAg,aapne cumin powder coriander powder or chole masala konse brand ka use Kia,7
UgznKe8J8tExdmCcsnR4AaABAg,very nice,3
UgxpiFgagPh3Ce0ZC754AaABAg,Onion k elavha banayenge toh keya iss ka test Fiki lage gaa????,7
Ugz56yFX3JXQgvOtoPt4AaABAg,Nice,3
UgzAT41PxmAF5Wwi5Ap4AaABAg,Just tell me for 20 people how much chole I must take as in 1 kg or one n half kg. Like wise other ingredients,7
UgyTx7YFAmEdXMWAWFF4AaABAg,"Thank you for tasty chole receipe. I made it today.  It turned out so yummy. We all liked it.  
Pl give fry bhendi receipe",5
Ugx0PVJTte58kxlZutt4AaABAg,Kiya may yea karai may kar Sakti hu,7
Ugzt9aOGgYLi2wMVGKd4AaABAg,Ur voice is amazing,4
Ugw-Db2wR0DY4OmEHCx4AaABAg,Why didn't you use asafoetida?,7
UgzKckTC-Sy1EtkD8r94AaABAg,Aj meri beti ne aaapki recipe banayi bot barhiya bani. Thank you kabita ji.,1
UgwD9nQT3BgJKPpRT9F4AaABAg,Cute baby,6
UgwzqjQGTQL-mhjtI3l4AaABAg,Yum,2
Ugw11KNcP9KWZADJSWx4AaABAg,Can we add garammasala in last with coriander leaves??,7
UgwZwS95KjI3TvgwZ6h4AaABAg,Hi kabita ji mai jarror try karungi,6
UgyAVmhvubKoBcvQTWp4AaABAg,Super,3
UgyZBCvIDA75Re1VgAh4AaABAg,Very tasty😘😘,2
UgxwfUvv9ubpnld7UYh4AaABAg,Kavita the thing is how much to take everything for 4 people chole,7
UgxquAJGPw1XwrIshut4AaABAg,Thanks kavita. it's really  too delicious such as restaurant  taste in it.,5
UgzTK9bmko_Dua2Ma8R4AaABAg,I made this. The gravy was delicious. Definitely better than restaurant one.,2
UgxItWlgCdwB9uNFoU14AaABAg,Aapki recipe bht achi h mam or aapke btane ka tarika usse bhi acha,4
Ugz29YWqoGaS6Ajvhbh4AaABAg,Thks,1
UgxaWVgEeSbMnGfdvt54AaABAg,Easy Recipe Di,2
Ugzfja8teJU2jPHTV194AaABAg,Vary vary nice,3
Ugxrd7sdQjVNYKfcGFF4AaABAg,Kabita kitchen all recipe is ousam ,4
Ugzmbu1Zp-TpwEtmwRJ4AaABAg,"Kabitha u r gr8 inspiration for cooking ☺️❤️
I use to share ur videos to my friends",4
UgwdgFiRBbHmja3wRzt4AaABAg,Nice,3
UgxR89v8R1odSi3EnOF4AaABAg,Thanks Didi,1
UgxXlZf62Ay1zj60O714AaABAg,"Hi, Kabita your recipe and method to cook is very easy that is the key of your success, could you share the recipe of chole masala thank you for sharing us this spicy chole.",5
Ugz8dwxAvrNhsPEA80d4AaABAg,mebhi tray krungi.👌,6
UgyVDnwSplDDjg4IzJd4AaABAg,Your son is so cute,6
UgyQMsVXCKRxnKK62Gt4AaABAg,Jeera bhunja h ya kaccha hi grind krna h,7
UgzGgc1dkfNr7meu_FF4AaABAg,"Awesome...
Thanks...",5
UgwL48xAHrLPBKc8vLR4AaABAg,"Kabita ek dum badiyaa bana mere gravy, thanks to ur recipe...I used all the masala as u mentioned by sauted onion and did not grind..thanks...u are blessing in our lives...god bless you, your son and daughter...",5
UgycsdmwFQEg6G0gGAt4AaABAg,If we don't have chole masala,7
UgwwIqUvRNZzAM39plp4AaABAg,Can we make this using finely diced tomatoes and onions?,7
Ugz1GbNcXxEyKUZ_48p4AaABAg,yummy,2
Ugw_aJSrydgLXWuGom94AaABAg,You always rocks ma'am,4
Ugydyi4YdYE-ViSJIHB4AaABAg,Very nice recipe😘😘😘,2
UgwGP5gp8PZVBKxaYZN4AaABAg,"Hi, I want to ask you, with what condiment can I replace the javitri?  Thank you",5
UgzIOTJYChbKCgAhgMZ4AaABAg,Nice,3
UgxM-iGK14aooaF6_r54AaABAg,Mne bnai mam...... Bhut testy bni..... Thankuu,5
UgyMGGm2t7Pp5qgUIad4AaABAg,super and quickly recipe sister👌👌👌👌👌👌,2
UgyiYYLaQGmVGbpRYqx4AaABAg,Hii kabita i tried ur recipie today n it was so yum..... thnx for the wonderful recipie 😊love from kuwait,5
UgzrHQYI-lEiMqceB2V4AaABAg,Kabita ji u are so cute,4
Ugx6cwjBOe0Ou2_RtRx4AaABAg,So great,4
UgxLVSE5HXCjEOAblH94AaABAg,Mam chole ubalne k baad unka chilka utarta h .....main chahti hun ki chilka bilkul bhi na utare plzz koi tip dijiye ki chole ubalte time chilka bilkul bhi na utre,7
UgycbdC8IUdfkw-SLPF4AaABAg,Thank you very much. 😊,1
Ugy6P2CAhti4-zda_hd4AaABAg,Very nice u prepared.,4
Ugzfv7WRiQdes8vEZTR4AaABAg,Kabitaji I love all your recipes. I loved the serving bowls of yours ,4
UgxLDPvFkELDJ81mSsF4AaABAg,I tried it ekdum yummy bane the..,2
Ugxl_0Cwx5idsexnw494AaABAg,you are genius dii . I am trying your recipes they are too simple and tasy....thanku di for your recipes,5
UgyOipbGY0lLAjEMaGB4AaABAg,1-2 min.cover  krne s sabji ghee chod degi ky,7
UgzpkpuvPBd9OC0VN694AaABAg,Iss chhole ko chaat k liye use kr skte hai???,7
Ugzrt1mpAWc2_sbdEVB4AaABAg,hiii mam apka bete bohut cute ...hai...,6
UgyEjRQjQLqO3aGhO9d4AaABAg,Your son is so naughty,6
UgyOJfhKmmuo9g6htGR4AaABAg,Awsum dish mam...thank yu,5
Ugz2PsAsJylV1W82uiZ4AaABAg,So tasty... Loved it..thank you ❤️❤️,5
UgwA9CG70JIb8dhhwDp4AaABAg,Hai mam today i tried and it came out really well..thank so much..😊😊😊.,1
UgzIFzO6ptuL41fsaKp4AaABAg,U look beautiful !!! N it's cooked perfectly..💗,4
UgyegPtPzKj848DEt6t4AaABAg,Your son is so cute,6
UgzuZGRjbeHgBmMkfux4AaABAg,Thank you so much ....,1
UgwkVTlU9Dae5EqFmVt4AaABAg,you r very cute God Bless whole family ,4
UgzlXZnPJqpUlDQfcyF4AaABAg,"Thank you Mam
Really very nice recipe.......",5
Ugz9HSmYhbnw0HUIjIp4AaABAg,Nice recipe di.... 👌me chole banati thi lekin pahle boil krti thi bahut time lgta tha banane me.... aap ki recipe se bahut hi jaldi aur bahut hi tasty bane the chole.... Soo yummy di😍...me aaj hi banayi thi Di...  sb ko pasand aaya mere husband ko to bahut jada Acha lga di.... thank you soo much di😚for sharing easy and tasty recipe 😍,5
Ugy3M2lUfDqiX-9AAoV4AaABAg,superb😊😊,3
UgyVE3PSGeuLeGNIUH14AaABAg,Your recipe is awsome,2
UgwbO6-vOAQgR3ctTit4AaABAg,Ur my Hero mam..😋🤗🤗,4
UgywyQ3zxhOSozeh_2N4AaABAg,How to make chola maslaa?,7
UgxZbo6ne5S8RAKnGdF4AaABAg,Your recipe is awesome,2
UgyBrr9cbwUQJSctTGB4AaABAg,Kya yeh chaat ki trha b use ho skti h agr ha to kese,7
UgwtPpciBrv8T8okfst4AaABAg,nyc recipe,2
Ugx-Y_EXiBYFa0r95jZ4AaABAg,Your recipe is osm and yummy......,2
UgxmgttThdJj6QDOpY14AaABAg,Thank you diii,1
UgxV82yAyKUBQQbtk9x4AaABAg,Nice,3
Ugw3bEFln3ZyF-QUl5x4AaABAg,ok dear,6
UgyFQRaCLB3lcsUcRDt4AaABAg,so tasty recipie ma aaj hi try krungi,2
UgwQQAcm3siwRoJ2IqB4AaABAg,Your recipe is so superb,2
UgwWQz-xdIGj-qy1u7J4AaABAg,Very tasty mam,2
UgwsmBoq9qC8QZY52Zl4AaABAg,Thank u soo much,1
Ugww-5vebKGY8VaO4JF4AaABAg,Nice video mam......☺️,3
UgyTzN1glrnk1HBCVDh4AaABAg,Very nice,3
Ugz64mM_QGxWOoKagLl4AaABAg,Please btaiye,6
UgyCntjglgwM4pwI-rJ4AaABAg,Tasty😍😋,2
UgxQ56PUSdgajeWbO8x4AaABAg,"Thank you Kabita Madam ! Main ek student hoon , aapke recipe's bahut asan aur swaadisht hain !",1
UgzBQaDm5Oq-CD_GzRZ4AaABAg,"can,i skip chola msala",7
