StudentID,Gender,Parent_income,IQ,Encourage,Plan
4915,female,63270,129,encourage,not plan
4917,male,20160,85,encourage,not plan
4918,male,44220,92,encourage,plan
4919,female,64240,104,encourage,plan
4920,male,38900,102,not encourage,not plan
4922,female,41500,95,not encourage,not plan
4926,female,52000,89,not encourage,not plan
4928,female,36500,94,not encourage,not plan
4932,male,32500,115,not encourage,not plan
4934,female,55620,122,encourage,not plan
4936,female,11900,95,not encourage,not plan
4938,male,37530,94,encourage,not plan
4939,female,45100,113,encourage,plan
4943,female,57690,102,encourage,not plan
4945,female,39200,61,not encourage,not plan
4946,female,41300,96,not encourage,not plan
4947,female,61380,132,encourage,not plan
4948,male,43200,98,encourage,not plan
4951,male,51810,91,encourage,plan
4952,male,41030,131,encourage,plan
4953,female,66510,106,encourage,not plan
4954,female,42900,69,not encourage,not plan
4960,female,32040,97,encourage,not plan
4961,female,36360,98,encourage,not plan
4963,female,49050,95,encourage,not plan
4964,male,30600,60,not encourage,not plan
4969,male,30600,101,not encourage,not plan
4970,male,26100,100,encourage,not plan
4971,female,48300,101,not encourage,plan
4972,female,42240,139,encourage,plan
4977,male,42800,64,not encourage,not plan
4978,female,40800,106,not encourage,not plan
4979,female,48240,99,encourage,not plan
4985,male,18100,100,not encourage,not plan
4988,female,77990,98,encourage,plan
4994,male,35820,106,encourage,not plan
4998,male,64020,100,encourage,plan
5001,male,53010,130,encourage,not plan
5002,female,33900,101,not encourage,not plan
5003,male,53680,92,encourage,plan
5004,male,24700,116,not encourage,not plan
5005,female,54990,128,encourage,not plan
5009,female,51100,64,not encourage,not plan
5010,female,40400,82,not encourage,not plan
5013,male,39780,98,encourage,not plan
5014,male,32670,68,encourage,not plan
5015,female,19000,62,not encourage,not plan
5017,male,20610,94,encourage,not plan
5018,female,34200,129,not encourage,not plan
5019,male,78540,133,encourage,plan
5020,female,28700,80,not encourage,not plan
5022,male,32130,94,encourage,not plan
5023,male,25500,86,not encourage,not plan
5029,male,49610,139,encourage,plan
5030,male,32130,107,encourage,not plan
5031,male,82390,63,encourage,plan
5033,male,30700,98,not encourage,not plan
5036,female,41100,102,not encourage,not plan
5038,male,38700,130,encourage,not plan
5040,male,47960,96,encourage,plan
5042,female,27300,136,not encourage,not plan
5044,male,30600,83,not encourage,not plan
5046,female,12330,99,encourage,not plan
5047,female,45430,122,encourage,plan
5049,female,37080,107,encourage,not plan
5050,female,55000,118,encourage,plan
5057,male,46890,108,encourage,not plan
5060,female,40600,80,not encourage,not plan
5061,male,62820,99,encourage,not plan
5063,female,25800,76,not encourage,not plan
5065,male,72000,93,not encourage,not plan
5066,female,21900,91,not encourage,not plan
5070,female,31100,109,not encourage,not plan
5072,female,75570,135,encourage,plan
5073,male,37900,92,not encourage,not plan
5074,female,36990,139,encourage,not plan
5076,male,57200,105,not encourage,plan
5077,female,69300,116,encourage,plan
5078,male,53570,106,encourage,plan
5079,female,8900,97,not encourage,not plan
5082,male,52580,81,encourage,plan
5086,male,31300,66,not encourage,not plan
5087,male,69520,128,encourage,plan
5090,female,66060,120,encourage,not plan
5092,female,44110,113,encourage,plan
5093,female,49900,101,not encourage,not plan
5097,male,44200,99,not encourage,not plan
5098,female,13600,76,not encourage,not plan
5099,female,44100,128,not encourage,not plan
5101,female,17100,79,encourage,not plan
5104,female,37170,106,encourage,not plan
5106,male,36190,114,encourage,plan
5108,male,40400,97,not encourage,not plan
5111,female,23040,79,encourage,not plan
5112,female,65600,106,not encourage,not plan
5115,male,52800,133,encourage,plan
5117,male,52400,92,not encourage,not plan
5118,female,35910,107,encourage,not plan
5120,male,68090,109,encourage,plan
5121,female,15500,78,not encourage,not plan
5125,male,80080,139,encourage,plan
5127,female,19900,98,not encourage,not plan
5128,female,41500,83,not encourage,not plan
5134,female,67430,108,encourage,plan
5135,male,52740,98,encourage,not plan
5138,female,23900,61,not encourage,not plan
5139,male,43780,91,encourage,plan
5140,female,38800,104,not encourage,not plan
5141,female,21300,137,not encourage,not plan
5147,female,63000,106,encourage,not plan
5149,male,13420,108,encourage,plan
5150,female,43700,108,not encourage,not plan
5151,male,38610,93,encourage,not plan
5152,female,11300,94,not encourage,not plan
5154,male,14220,101,encourage,not plan
5155,male,21450,96,encourage,plan
5156,male,42660,126,encourage,not plan
5157,female,16100,98,not encourage,not plan
5161,male,68310,122,encourage,plan
5163,male,79200,134,encourage,plan
5164,male,54010,139,encourage,plan
5166,male,22900,96,not encourage,not plan
5167,male,14200,72,not encourage,not plan
5169,female,31200,91,not encourage,not plan
5171,male,38970,97,encourage,not plan
5172,male,12650,128,encourage,plan
5174,male,30500,99,not encourage,not plan
5176,male,49400,110,not encourage,plan
5178,male,40260,111,encourage,plan
5180,female,30780,119,encourage,not plan
5182,male,42300,106,encourage,not plan
5183,male,55980,107,encourage,not plan
5184,male,27900,98,encourage,not plan
5186,female,65600,92,not encourage,not plan
5189,female,29400,96,not encourage,not plan
5192,male,41700,130,not encourage,plan
5193,female,55330,114,encourage,plan
5194,male,69850,104,encourage,plan
5195,female,53130,84,encourage,plan
5200,male,52800,120,encourage,plan
5201,female,39960,91,encourage,not plan
5202,female,45810,102,encourage,not plan
5203,male,33030,99,encourage,not plan
5204,female,44600,101,not encourage,not plan
5208,female,23100,107,not encourage,not plan
5210,female,30200,66,not encourage,not plan
5212,male,48300,130,not encourage,not plan
5215,female,55000,64,not encourage,not plan
5216,female,19500,97,not encourage,not plan
5218,female,45800,95,not encourage,not plan
5220,male,71060,105,encourage,plan
5222,female,46200,135,encourage,plan
5223,male,10800,126,encourage,not plan
5224,female,72160,123,encourage,plan
5225,female,31800,96,not encourage,not plan
5229,female,68420,128,encourage,plan
5234,male,65010,91,encourage,plan
5235,male,48500,82,not encourage,not plan
5236,female,37800,107,not encourage,not plan
5238,male,70070,97,encourage,plan
5239,female,16500,87,not encourage,not plan
5243,female,44990,113,encourage,plan
5244,male,53350,122,encourage,plan
5245,female,29600,107,not encourage,not plan
5246,male,21340,118,encourage,plan
5251,female,71610,128,encourage,plan
5258,male,49390,122,encourage,plan
5263,female,31500,93,not encourage,not plan
5264,female,48730,109,encourage,plan
5270,female,27270,63,encourage,not plan
5271,female,22400,139,not encourage,plan
5272,male,68000,83,not encourage,not plan
5274,male,38060,127,encourage,plan
5275,female,46800,102,not encourage,not plan
5276,female,55220,92,encourage,plan
5277,male,76120,137,encourage,plan
5279,female,34000,123,not encourage,not plan
5282,female,32600,98,not encourage,not plan
5283,female,39710,61,encourage,plan
5286,female,49050,102,encourage,not plan
5287,female,78760,140,encourage,plan
5288,male,40400,93,not encourage,not plan
5290,female,56650,109,encourage,plan
5291,female,37400,82,not encourage,not plan
5293,male,32400,93,encourage,not plan
5294,female,33030,95,encourage,not plan
5303,male,80630,96,encourage,plan
5306,male,35640,96,encourage,not plan
5307,female,44640,100,encourage,not plan
5308,male,32310,102,encourage,not plan
5309,male,61930,104,encourage,plan
5310,female,14400,86,not encourage,not plan
5315,male,44280,104,encourage,not plan
5317,female,56210,129,encourage,plan
5319,female,40500,108,not encourage,not plan
5320,male,41500,135,not encourage,not plan
5323,male,17300,135,not encourage,not plan
5325,female,48900,134,not encourage,not plan
5326,male,59290,120,encourage,plan
5327,male,31460,139,encourage,plan
5328,male,37400,63,not encourage,not plan
5329,female,48100,90,not encourage,not plan
5333,female,49800,76,not encourage,not plan
5334,female,46640,123,encourage,plan
5337,female,35000,74,not encourage,not plan
5338,female,53000,75,not encourage,not plan
5339,male,8820,72,encourage,not plan
5340,male,48950,127,encourage,plan
5342,female,39330,103,encourage,not plan
5346,female,61270,94,encourage,plan
5347,male,57090,109,encourage,plan
5348,female,57240,117,encourage,not plan
5350,female,51150,134,encourage,plan
5351,male,73700,118,encourage,plan
5352,female,39420,101,encourage,not plan
5354,female,40050,60,encourage,not plan
5355,male,42100,94,not encourage,not plan
5359,male,50850,74,encourage,not plan
5367,male,47500,97,not encourage,not plan
5368,female,43000,98,not encourage,not plan
5369,female,35900,97,not encourage,not plan
5371,female,9100,106,not encourage,not plan
5373,male,53570,102,encourage,plan
5374,male,17200,104,not encourage,not plan
5375,female,44190,72,encourage,not plan
5377,male,36720,72,encourage,not plan
5381,female,28700,110,not encourage,not plan
5382,male,36300,92,encourage,plan
5385,male,44880,83,encourage,plan
5386,female,37500,89,not encourage,not plan
5388,male,38200,95,not encourage,not plan
5389,male,47410,126,encourage,plan
5391,female,66690,101,encourage,not plan
5392,male,66220,134,encourage,plan
5397,female,62920,87,encourage,plan
5398,female,60840,73,encourage,not plan
5399,female,24000,64,not encourage,not plan
5400,male,12150,92,encourage,not plan
5401,female,72820,118,encourage,plan
5402,female,45100,95,not encourage,not plan
5406,male,12800,74,not encourage,not plan
5407,female,35800,106,not encourage,not plan
5409,male,36630,104,encourage,plan
5416,male,57400,93,not encourage,plan
5421,male,63580,100,encourage,plan
5422,male,34600,138,not encourage,not plan
5423,female,68310,135,encourage,plan
5425,female,27400,81,not encourage,not plan
5426,female,19300,109,not encourage,not plan
5427,male,40320,90,encourage,not plan
5430,male,38060,105,encourage,plan
5432,male,49170,106,encourage,plan
5434,female,34020,129,encourage,not plan
5435,male,31400,100,not encourage,not plan
5436,male,28400,73,not encourage,not plan
5441,male,37400,107,not encourage,not plan
5444,male,54270,69,encourage,not plan
5446,male,55000,104,not encourage,not plan
5447,male,26900,94,not encourage,not plan
5448,male,44440,128,encourage,plan
5449,male,33800,102,not encourage,not plan
5450,female,29200,135,not encourage,not plan
5451,male,56160,81,encourage,not plan
5453,male,41470,71,encourage,plan
5454,male,31950,80,encourage,not plan
5457,male,44400,108,not encourage,not plan
5463,female,47300,102,encourage,plan
5464,female,58630,137,encourage,plan
5466,male,57510,91,encourage,not plan
5472,male,51370,103,encourage,plan
5473,female,12300,67,not encourage,not plan
5474,male,20500,125,not encourage,not plan
5476,male,60060,112,encourage,plan
5477,female,66200,93,not encourage,not plan
5482,male,17700,109,not encourage,not plan
5485,female,27990,60,encourage,not plan
5487,male,37500,106,not encourage,not plan
5489,female,13600,64,not encourage,not plan
5491,female,17200,92,not encourage,not plan
5493,male,61290,100,encourage,not plan
5497,male,37100,107,not encourage,not plan
5499,male,60700,97,not encourage,not plan
5500,female,69850,116,encourage,plan
5501,female,45600,99,not encourage,not plan
5503,female,28200,102,not encourage,plan
5505,female,42210,106,encourage,not plan
5506,male,45650,93,encourage,plan
5507,male,82170,124,encourage,plan
5508,male,40950,100,encourage,not plan
5509,male,54700,90,not encourage,not plan
5510,female,42200,104,not encourage,plan
5512,male,62920,105,encourage,plan
5513,female,55710,112,encourage,not plan
5517,female,25740,85,encourage,not plan
5518,male,25830,113,encourage,not plan
5521,female,49000,99,not encourage,not plan
5525,male,40260,134,encourage,plan
5526,male,44800,138,not encourage,not plan
5529,male,65890,134,encourage,plan
5532,female,32800,92,not encourage,not plan
5535,male,55770,130,encourage,plan
5538,female,47740,129,encourage,plan
5540,male,32100,109,not encourage,not plan
5542,male,10300,71,not encourage,not plan
5545,male,77000,113,encourage,plan
5546,male,35700,118,not encourage,not plan
5548,male,63800,119,encourage,plan
5552,female,27900,70,encourage,not plan
5553,female,28930,91,encourage,plan
5554,female,5400,90,not encourage,not plan
5555,female,60940,109,encourage,plan
5556,female,32900,108,not encourage,not plan
5558,male,27600,86,not encourage,not plan
5562,female,45300,73,not encourage,not plan
5563,male,31500,107,not encourage,not plan
5564,male,81510,124,encourage,plan
5565,female,35500,93,not encourage,not plan
5568,female,36400,111,not encourage,not plan
5569,female,66510,92,encourage,not plan
5570,female,33600,61,not encourage,not plan
5573,female,44300,92,not encourage,not plan
5579,female,51810,108,encourage,plan
5580,female,43300,103,not encourage,not plan
5583,female,33700,103,not encourage,not plan
5584,male,33390,109,encourage,not plan
5585,male,69520,139,encourage,plan
5587,male,37980,64,encourage,not plan
